sentence,keys,id
chậm chạp Châu Á Thái Bình Dương chất hữu cơ,"['chậm chạp', 'Châu Á Thái Bình Dương', 'chất hữu cơ']","['000411', '002155', '002149']"
chuyển hướng xinh Anh (nước Anh),"['chuyển hướng', 'xinh', 'Anh (nước Anh)']","['002289', '002030', '001209']"
ngón tay ki-lô-gam bé hơn,"['ngón tay', 'ki-lô-gam', 'bé hơn']","['003560', '003179', '001575']"
chu vi thác chim chào mào,"['chu vi', 'thác', 'chim chào mào']","['002235', '000921', '002202']"
ưu tiên mẫu số lớn hoán vị,"['ưu tiên', 'mẫu số lớn', 'hoán vị']","['001732', '003395', '003020']"
liên lạc củ từ chạy,"['liên lạc', 'củ từ', 'chạy']","['003264', '002473', '002109']"
phân tích quả gấc tóm lược,"['phân tích', 'quả gấc', 'tóm lược']","['000171', '000343', '001376']"
gian khổ vật nuôi phẫu thuật mũi,"['gian khổ', 'vật nuôi', 'phẫu thuật mũi']","['002874', '001798', '000790']"
màu nâu con cú mèo trọng tài,"['màu nâu', 'con cú mèo', 'trọng tài']","['003349', '002336', '001504']"
tính chất giao hoán Khánh Hòa điều phối,"['tính chất giao hoán', 'Khánh Hòa', 'điều phối']","['001336', '003118', '002709']"
Kiên Giang hoan hô chiếu phim,"['Kiên Giang', 'hoan hô', 'chiếu phim']","['003192', '002124', '002199']"
tạo dáng siêu tốc phong kiến,"['tạo dáng', 'siêu tốc', 'phong kiến']","['000847', '000687', '000231']"
chúc thọ góc vuông vắng lặng,"['chúc thọ', 'góc vuông', 'vắng lặng']","['002259', '002923', '001782']"
chanh đá ai bảo buôn làng,"['chanh đá', 'ai bảo', 'buôn làng']","['000846', '002133', '001851']"
yên lòng rau bắp cải đấu tranh,"['yên lòng', 'rau bắp cải', 'đấu tranh']","['002096', '000513', '002652']"
"chị hai, chị cả đường sắt tính chất bằng nhau","['chị hai, chị cả', 'đường sắt', 'tính chất bằng nhau']","['000309', '002794', '001332']"
bàn chải đánh răng mở đầu nhọn hoắt,"['bàn chải đánh răng', 'mở đầu', 'nhọn hoắt']","['001335', '003451', '000011']"
Tết Dương tính chất bằng nhau bớt,"['Tết Dương', 'tính chất bằng nhau', 'bớt']","['000901', '001332', '001793']"
dấu gạch ngang địa đạo Củ Chi giải quyết,"['dấu gạch ngang', 'địa đạo Củ Chi', 'giải quyết']","['002554', '002698', '002870']"
đôi dép béo băng giá,"['đôi dép', 'béo', 'băng giá']","['002734', '001585', '001525']"
quốc gia dẫn chương trình tự lập,"['quốc gia', 'dẫn chương trình', 'tự lập']","['000455', '002544', '001666']"
thông minh rắc rối sau,"['thông minh', 'rắc rối', 'sau']","['001097', '000588', '000640']"
Gia Lai dàn bài sau,"['Gia Lai', 'dàn bài', 'sau']","['002851', '002517', '000640']"
vai niềm vui đường kính,"['vai', 'niềm vui', 'đường kính']","['001744', '000022', '002792']"
chanh đá dai bưu tá,"['chanh đá', 'dai', 'bưu tá']","['000846', '002514', '001890']"
Italia (nước Italia) lo sợ cuống lá,"['Italia (nước Italia)', 'lo sợ', 'cuống lá']","['003092', '003278', '002496']"
kính trọng chui cứu hộ,"['kính trọng', 'chui', 'cứu hộ']","['003204', '002264', '002513']"
khát vọng tách lớp hãng xe máy,"['khát vọng', 'tách lớp', 'hãng xe máy']","['003120', '000817', '001417']"
siêu thị dựng phim răng hô,"['siêu thị', 'dựng phim', 'răng hô']","['000685', '002603', '000622']"
kính lúp béo chuyển giao,"['kính lúp', 'béo', 'chuyển giao']","['003203', '001585', '002288']"
luân phiên trả lời con hàu,"['luân phiên', 'trả lời', 'con hàu']","['002230', '001424', '000822']"
nước mắt ăn uống đoàn thanh niên,"['nước mắt', 'ăn uống', 'đoàn thanh niên']","['000079', '001272', '002720']"
cỗ 7up đầu tàu,"['cỗ', '7up', 'đầu tàu']","['002418', '000862', '002649']"
nhảy dù quả nho đánh,"['nhảy dù', 'quả nho', 'đánh']","['003617', '000370', '002625']"
tình cờ mồ côi hợp tác,"['tình cờ', 'mồ côi', 'hợp tác']","['001314', '003419', '003070']"
bảng đen các bạn (2 người) chọi gà,"['bảng đen', 'các bạn (2 người)', 'chọi gà']","['001401', '000283', '002220']"
thối luật chơi vở chèo,"['thối', 'luật chơi', 'vở chèo']","['000811', '003303', '001885']"
chất lượng tuỷ sống vui mừng,"['chất lượng', 'tuỷ sống', 'vui mừng']","['002151', '001638', '001903']"
công cụ biển đông cầu Long Biên,"['công cụ', 'biển đông', 'cầu Long Biên']","['002432', '001635', '003157']"
cày ruộng tính nhẩm nổ lốp xe,"['cày ruộng', 'tính nhẩm', 'nổ lốp xe']","['001959', '001340', '000043']"
đối diện bỏ qua ngắn nhất,"['đối diện', 'bỏ qua', 'ngắn nhất']","['002736', '001685', '003517']"
tai nạn phong trào thổ dân,"['tai nạn', 'phong trào', 'thổ dân']","['000821', '000233', '003223']"
long lanh (mắt) nhìn tù giam,"['long lanh (mắt)', 'nhìn', 'tù giam']","['000598', '000000', '001620']"
lái tàu hỏa dừng lại đường tròn,"['lái tàu hỏa', 'dừng lại', 'đường tròn']","['003214', '000415', '002797']"
dầu gội đầu khu vườn chui,"['dầu gội đầu', 'khu vườn', 'chui']","['002548', '003168', '002264']"
ngã cỏ may màu đỏ,"['ngã', 'cỏ may', 'màu đỏ']","['003504', '002307', '003347']"
kẻ thù con mực giúp đỡ,"['kẻ thù', 'con mực', 'giúp đỡ']","['003095', '002362', '002915']"
gian khổ dân tộc Khơ me nhà trường,"['gian khổ', 'dân tộc Khơ me', 'nhà trường']","['002874', '000682', '003607']"
chùa hạt lúa cướp,"['chùa', 'hạt lúa', 'cướp']","['002247', '002964', '002508']"
điều trị tràn ngập (nước) tím tái,"['điều trị', 'tràn ngập (nước)', 'tím tái']","['002716', '001436', '001306']"
Bun-ga-ri (nước Bun-ga-ri) mũm mĩm vĩ cầm,"['Bun-ga-ri (nước Bun-ga-ri)', 'mũm mĩm', 'vĩ cầm']","['001816', '000906', '001819']"
áo cánh bờm tóc bối rối,"['áo cánh', 'bờm tóc', 'bối rối']","['001254', '001791', '000153']"
kèn sống sót bánh cuốn,"['kèn', 'sống sót', 'bánh cuốn']","['003094', '000342', '001429']"
phép tính họp nhóm động cơ,"['phép tính', 'họp nhóm', 'động cơ']","['000194', '000960', '002768']"
họ (đại từ) bánh hamburger không khí,"['họ (đại từ)', 'bánh hamburger', 'không khí']","['000287', '000830', '003166']"
nghĩa bóng quan điểm xe đạp,"['nghĩa bóng', 'quan điểm', 'xe đạp']","['003544', '000396', '001988']"
doanh trại nhà sàn hồ dán,"['doanh trại', 'nhà sàn', 'hồ dán']","['002590', '003603', '003050']"
chị dâu bím tóc đuôi sam đào tạo,"['chị dâu', 'bím tóc đuôi sam', 'đào tạo']","['002175', '001653', '002631']"
mục tiêu giá sách Khánh Hòa,"['mục tiêu', 'giá sách', 'Khánh Hòa']","['000898', '002855', '003118']"
trêu tức giường viết lia lịa,"['trêu tức', 'giường', 'viết lia lịa']","['001472', '002917', '001833']"
ít nhầm vạch xuất phát náo nức,"['ít', 'nhầm', 'vạch xuất phát', 'náo nức']","['003089', '000129', '001742', '003481']"
đen láy (như đen nhánh) hai phân số bằng nhau thợ kim hoàn xa cách,"['đen láy (như đen nhánh)', 'hai phân số bằng nhau', 'thợ kim hoàn', 'xa cách']","['002658', '000166', '001119', '001928']"
giới hạn gặm xương (con chó gặm xương) đánh giá chủ nghĩa xã hội,"['giới hạn', 'gặm xương (con chó gặm xương)', 'đánh giá', 'chủ nghĩa xã hội']","['002912', '002833', '002627', '002238']"
xếp hàng ưu tiên xăng-ti-mét-vuông (cm2) áo đồng phục khả năng,"['xếp hàng ưu tiên', 'xăng-ti-mét-vuông (cm2)', 'áo đồng phục', 'khả năng']","['002028', '001976', '001260', '000211']"
đất về 4 (từ nơi khác về) căm thù nhiệt độ,"['đất', 'về 4 (từ nơi khác về)', 'căm thù', 'nhiệt độ']","['002646', '000364', '000265', '002767']"
bảng cửu chương Thủy Điện Hòa Bình tươi cười mênh mông,"['bảng cửu chương', 'Thủy Điện Hòa Bình', 'tươi cười', 'mênh mông']","['001399', '001188', '001680', '003403']"
công thức u tự lập mở màn,"['công thức', 'u', 'tự lập', 'mở màn']","['002436', '001088', '001666', '003452']"
môn Sinh học trần nhà bản sao (chỉ người) giao hoán,"['môn Sinh học', 'trần nhà', 'bản sao (chỉ người)', 'giao hoán']","['003439', '001460', '001361', '002877']"
chặt chẽ về 3 (đi về) dấu chấm hỏi gặm xương (con chó gặm xương),"['chặt chẽ', 'về 3 (đi về)', 'dấu chấm hỏi', 'gặm xương (con chó gặm xương)']","['002138', '000362', '002551', '002833']"
tinh mắt ngừng lại không dám Đặng Văn Ngữ,"['tinh mắt', 'ngừng lại', 'không dám', 'Đặng Văn Ngữ']","['000260', '000413', '000468', '002642']"
đội trưởng văn bản di truyền cỏ may,"['đội trưởng', 'văn bản', 'di truyền', 'cỏ may']","['002741', '001764', '002576', '002307']"
màu đỏ người yêu bé loắt choắt hối lộ,"['màu đỏ', 'người yêu', 'bé loắt choắt', 'hối lộ']","['003347', '003597', '001577', '003059']"
bí ngô màn máy in nẻ,"['bí ngô', 'màn', 'máy in', 'nẻ']","['001625', '003342', '003367', '003491']"
"kiêu (kiêu căng, kiêu xa) dây thừng tung tăng sơn","['kiêu (kiêu căng, kiêu xa)', 'dây thừng', 'tung tăng', 'sơn']","['003197', '002565', '001632', '000757']"
phòng thư viện điều tra khuyên tai ghi chú,"['phòng thư viện', 'điều tra', 'khuyên tai', 'ghi chú']","['000255', '002715', '003175', '002848']"
phản động chùm vải triệu phú phân tích,"['phản động', 'chùm vải', 'triệu phú', 'phân tích']","['000149', '002270', '001305', '000171']"
hệ bài tiết ngoại hình thuê ý thức,"['hệ bài tiết', 'ngoại hình', 'thuê', 'ý thức']","['001317', '003551', '001164', '002086']"
cất giấu xứ Nghệ cái neo không gian,"['cất giấu', 'xứ Nghệ', 'cái neo', 'không gian']","['001973', '002064', '000986', '003159']"
an ninh vắt cam múa rối mĩ thuật,"['an ninh', 'vắt cam', 'múa rối', 'mĩ thuật']","['001205', '001784', '003470', '003405']"
chén hỏi thăm cấp dưỡng buông màn,"['chén', 'hỏi thăm', 'cấp dưỡng', 'buông màn']","['002161', '003041', '001971', '001859']"
mọc tóc con gà văn nghệ gợi ý,"['mọc tóc', 'con gà', 'văn nghệ', 'gợi ý']","['000628', '002344', '001768', '002933']"
điều trị thích thú rửa chân chúng tôi (5 người) (đại từ),"['điều trị', 'thích thú', 'rửa chân', 'chúng tôi (5 người) (đại từ)']","['002716', '001061', '000590', '000279']"
nhà rông giám khảo bốc thăm khéo,"['nhà rông', 'giám khảo', 'bốc thăm', 'khéo']","['000688', '002873', '001743', '003133']"
Lượm người lái xe (ô tô) cao độ ăn bám,"['Lượm', 'người lái xe (ô tô)', 'cao độ', 'ăn bám']","['000694', '003586', '001941', '000735']"
tuyên bố Paris khoác vai Châu Đại Dương,"['tuyên bố', 'Paris', 'khoác vai', 'Châu Đại Dương']","['001640', '002443', '003139', '002156']"
hàng xóm j người nước ngoài phòng chống,"['hàng xóm', 'j', 'người nước ngoài', 'phòng chống']","['002955', '001098', '000030', '000242']"
quan sát giấy phi tiêu ảo thuật,"['quan sát', 'giấy', 'phi tiêu', 'ảo thuật']","['000574', '002893', '000198', '001248']"
chim gõ kiến ngã đặt bất khuất,"['chim gõ kiến', 'ngã', 'đặt', 'bất khuất']","['002206', '003504', '002644', '000534']"
hồi hộp giấy tờ nói chuyện thiếp đi,"['hồi hộp', 'giấy tờ', 'nói chuyện', 'thiếp đi']","['003053', '002903', '000033', '001073']"
hàng trăm 1 000 000 000 (một tỉ) cát kí duyệt,"['hàng trăm', '1 000 000 000 (một tỉ)', 'cát', 'kí duyệt']","['002952', '001189', '001953', '003178']"
riêng biệt trục hoành số đo con mèo,"['riêng biệt', 'trục hoành', 'số đo', 'con mèo']","['000547', '001532', '000729', '002360']"
con ruồi võ thuật cơ thể xem,"['con ruồi', 'võ thuật', 'cơ thể', 'xem']","['002378', '001852', '002461', '000437']"
người xấu không muốn in (ấn) liều lĩnh,"['người xấu', 'không muốn', 'in (ấn)', 'liều lĩnh']","['003593', '000426', '003088', '003271']"
năng lực cảnh giác chuyện nhỏ gấp quần áo,"['năng lực', 'cảnh giác', 'chuyện nhỏ', 'gấp quần áo']","['003489', '000570', '000532', '002841']"
găng tay Quốc Tử Giám nhà vệ sinh đường ray xe lửa,"['găng tay', 'Quốc Tử Giám', 'nhà vệ sinh', 'đường ray xe lửa']","['002835', '000467', '001016', '000959']"
rửa bát Đu Bai (nước Đu Bai) thần chết chức vụ,"['rửa bát', 'Đu Bai (nước Đu Bai)', 'thần chết', 'chức vụ']","['000589', '000027', '001007', '002301']"
cướp cờ ngón tay g bàn chải đánh răng,"['cướp cờ', 'ngón tay', 'g', 'bàn chải đánh răng']","['002510', '003560', '001046', '001335']"
khẩu hiệu cố ý (như cố tình) vô lí Phi-líp-pin (nước Phi-líp-pin),"['khẩu hiệu', 'cố ý (như cố tình)', 'vô lí', 'Phi-líp-pin (nước Phi-líp-pin)']","['003127', '002422', '001864', '000212']"
đối diện giếng nước sách chăm sóc sức khỏe,"['đối diện', 'giếng nước', 'sách', 'chăm sóc sức khỏe']","['002736', '002906', '000611', '002119']"
cháo sườn Thanh Hóa băng giá vỗ về,"['cháo sườn', 'Thanh Hóa', 'băng giá', 'vỗ về']","['000205', '000955', '001525', '000529']"
môn Âm nhạc hình elip khen ruột già,"['môn Âm nhạc', 'hình elip', 'khen', 'ruột già']","['003426', '003000', '003131', '000581']"
vắt cam củ gừng nén thùng,"['vắt cam', 'củ gừng', 'nén', 'thùng']","['001784', '002481', '003492', '001170']"
giầy dép tai nổi nóng em út,"['giầy dép', 'tai', 'nổi nóng', 'em út']","['002892', '000818', '000059', '002806']"
đường chéo vái lạy tổ trưởng khoác vai,"['đường chéo', 'vái lạy', 'tổ trưởng', 'khoác vai']","['002789', '001748', '001388', '003139']"
phân tích buổi sáng gặp gỡ số chín,"['phân tích', 'buổi sáng', 'gặp gỡ', 'số chín']","['000171', '001836', '002837', '000727']"
cứu ăn vặt thìa chục,"['cứu', 'ăn vặt', 'thìa', 'chục']","['002512', '001274', '001055', '002261']"
quan (chức vụ) đỡ lặn đèn pin,"['quan (chức vụ)', 'đỡ', 'lặn', 'đèn pin']","['000524', '002777', '003232', '002666']"
gần gũi ủng mặt đất trói tay,"['gần gũi', 'ủng', 'mặt đất', 'trói tay']","['002839', '001704', '003379', '001488']"
mật khẩu cạnh tranh lễ Nô-en diện tích xung quanh,"['mật khẩu', 'cạnh tranh', 'lễ Nô-en', 'diện tích xung quanh']","['003390', '000982', '003248', '002583']"
muộn động cơ sổ đầu bài ấm trà,"['muộn', 'động cơ', 'sổ đầu bài', 'ấm trà']","['003474', '002768', '000717', '001292']"
bổ ngữ huỷ diệt ham chơi quả gấc,"['bổ ngữ', 'huỷ diệt', 'ham chơi', 'quả gấc']","['001719', '003079', '000738', '000343']"
tỉ lệ hơi nước hút nước thông thường,"['tỉ lệ', 'hơi nước', 'hút nước', 'thông thường']","['001238', '003066', '003076', '001105']"
áo cánh kể chuyện quả su su câu thơ,"['áo cánh', 'kể chuyện', 'quả su su', 'câu thơ']","['001254', '003102', '000382', '001987']"
con công bể cá viện bảo tàng thẳng tắp,"['con công', 'bể cá', 'viện bảo tàng', 'thẳng tắp']","['002334', '001591', '001829', '000991']"
bồi bàn làm ruộng quần âu vạch trần,"['bồi bàn', 'làm ruộng', 'quần âu', 'vạch trần']","['001745', '003216', '000429', '001740']"
cây phượng vịnh Hạ Long con ngựa ma,"['cây phượng', 'vịnh Hạ Long', 'con ngựa', 'ma']","['002041', '001841', '002370', '003331']"
hàng chục nghìn vòi nước dân tộc Chăm nhổ răng,"['hàng chục nghìn', 'vòi nước', 'dân tộc Chăm', 'nhổ răng']","['002946', '001854', '000678', '000620']"
trốn chạy học trò vệ sinh cá nhân email,"['trốn chạy', 'học trò', 'vệ sinh cá nhân', 'email']","['001510', '003037', '001811', '002807']"
vỗ tay Dinh Độc Lập thuyết phục cấy lúa,"['vỗ tay', 'Dinh Độc Lập', 'thuyết phục', 'cấy lúa']","['001881', '002587', '001200', '002057']"
bảng học sinh thổi bóng quả cam con ong,"['bảng học sinh', 'thổi bóng', 'quả cam', 'con ong']","['001389', '001089', '000314', '002376']"
phơi quần áo điều tra đơn giản công nhận,"['phơi quần áo', 'điều tra', 'đơn giản', 'công nhận']","['000278', '002715', '002774', '002433']"
